account,order_date,asin,product_name,unit_price,quantity,order_id,order_status
JuliePhil,2022-09-26,B01AXMP1NA,"Women's Long Hooded Rain Jacket Outdoor Raincoat Windbreaker(Black,Medium)",52.99,1,111-6987094-4401029,Closed
JuliePhil,2018-05-07,038549081X,The Handmaid's Tale,10.55,1,114-4450876-1726646,Closed
JuliePhil,2023-04-03,B0B65CT662,"Teageo Compatible with iPhone 11 Case for Girl Women Cute Love-Heart Luxury Bling Plating Soft Back Cover Raised Camera Protection Bumper Silicone Shockproof Phone Case for iPhone 11, Lavender",9.99,1,111-3177047-4054614,Closed
JuliePhil,2025-04-21,B07RFF7JRF,"INNERSY Womens Underwear Cotton Hipster Panties Regular & Plus Size 6-Pack(X-Small,Dark Vintage)",18.99,1,112-2934496-2731445,Closed
JuliePhil,2025-04-21,B0753NHZVQ,"Command Large Utility Hooks, 7-Hooks, 12-Strips, Organize Damage-Free",12.73,1,112-2934496-2731445,Closed
JuliePhil,2019-04-16,B01MRJYGVM,USB 3.1 Type A Female Receptacle Breakout Board,10.99,1,114-7224699-1949066,Closed
JuliePhil,2012-08-11,B002PLNSRY,Elenco Snap Circuits Green - Alternative Energy Kit,44.37,1,002-3124872-8970634,Closed
JuliePhil,2020-05-20,B00VEJCJSC,"S&B Golden Curry Sauce Mix, Medium Hot, 8.4-Ounce (Pack of 5)",23.86,1,112-8174980-4733058,Closed
JuliePhil,2020-06-24,B00PM8STLM,"InSinkErator Garbage Disposal with Cord, Badger 5, 1/2 HP Continuous Feed",89.76,1,114-8263710-3872248,Closed
JuliePhil,2020-02-24,B006WOC8E4,"Hill's Science Diet Canned Wet Cat Food, Adult, Tender Chunks & Gravy Recipes, 5.5 oz Cans",32.88,1,112-0248614-1309062,Closed
JuliePhil,2019-04-17,B06XRBTBTB,"HiLetgo 0.96"" I2C IIC SPI Serial 128X64 OLED LCD Display 4 Pin Font Color White",7.49,1,114-1094119-1217016,Closed
JuliePhil,2019-10-04,B071NTZ7TW,"AmazonBasics Down Alternative Bed Comforter, King, White",36.99,1,114-5794981-7989046,Closed
JuliePhil,2005-12-08,B00029NM18,"Hi-5, Vol. 2 - Music Magic",10.99,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,0670241334,Corduroy,11.55,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,1594480702,Aloft,11.2,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,B0007Z9R0C,Disney's Little Einsteins - Our Big Huge Adventure,12.99,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,B00000IWHG,Perfection,17.99,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,B00009ILY8,Wooden Horses 48 Piece Jigsaw Puzzle,9.99,1,102-4383325-3044960,Closed
JuliePhil,2005-12-08,0787960756,The Five Dysfunctions of a Team: A Leadership Fable,15.61,1,102-4383325-3044960,Closed
JuliePhil,2020-09-17,B082X3XW4D,Womens Tshirts Short Sleeve Plain Workout Tops for Home Black Running T Shirts M,17.99,1,112-9509449-0274661,Closed
JuliePhil,2014-12-20,B00EJDIG8M,ADX 12-Replacement Charcoal Water Filters for Cuisinart Coffee Machine,8.5,1,114-7459339-6364228,Closed
JuliePhil,2023-04-29,B01LXJFMGF,Apple Lightning to 3.5 mm Headphone Jack Adapter,7.99,1,114-6164069-9225811,Closed
JuliePhil,2023-04-29,B07PFCV894,"Pool Test Strips, 7in1 Quick & Accurate Pool and Spa Test Strips, Pool Water Test Kit - 100 Bromine, pH, Hardness, Alkalinity, Chlorine Pool Water Tests, Spa and Hot Tub Test Strips with E-Book - JNW",9.99,1,114-8639873-2172254,Closed
JuliePhil,2021-03-31,B00N3K2I7C,"Sapporo Ichiban Ramen Noodles, Original, 3.50 Ounce (Pack of 24)",25.06,1,112-0659225-7724266,Closed
JuliePhil,2021-03-31,B08HMDH2YD,"Premium Pack of 100 Single Use Disposable Face Mask, Effective Filtration, Soft on Skin, Bulk Pack 3-Ply Masks Facial Cover with Elastic Earloops For Home, Office, School, and Outdoors (100 Pack Blue)",9.99,1,112-4097344-4784226,Closed
JuliePhil,2025-02-11,B0D9QGGFZ4,Timeson Business Casual Tops for Women: Professional Formal Dress Shirts - Work Blouses for Women - Office Attire for Women 2024 Ladies Dressy Tops Flowy Tall Fall Interview Career Wear Red Stripe M,29.99,1,111-7912529-4442666,Closed
JuliePhil,2025-02-11,B0DNRZDFG2,Summer Outfit for Women Short Sleeve Tops Button Down Shrits for Women Cute Soft Casual Tees Black,8.99,1,111-7912529-4442666,Closed
JuliePhil,2018-05-04,B01DEX53NI,6Ft XLR Female to 3.5mmm Mono Male Cable,5.99,1,113-6558277-6147424,Closed
JuliePhil,2023-09-23,B00F5YS26U,"JIM DUNLOP Jazz III 1.38mm Sharp Tip Nylon Guitar Picks, 24-Pack",14.99,1,112-2455643-9679414,Closed
JuliePhil,2017-10-14,B00O198KR6,"Rubie's Costume Pokemon Charizard Costume, Large",24.83,1,112-1353029-1377812,Closed
JuliePhil,2017-10-14,B00I15JOX0,Mueller Athletic Tape White - 1 1/2 x 15 yards (mTape) (6),17.99,1,112-1353029-1377812,Closed
JuliePhil,2025-05-19,B08PBN266J,Wostar Nitrile Gloves Medium 4Mil 200Pcs Powder & Latex Free Nitrile Exam Gloves for Food Handle or Industrial Use,24.69,1,113-0130395-9485002,Closed
JuliePhil,2010-07-02,B0016O7ZNY,"Shark VX1 Cordless Floor-and-Carpet Cleaner, V1930",29.96,1,104-6579478-9853843,Closed
JuliePhil,2019-04-18,B07NP7JRYX,"10Pcs USB Breakout Board, USB to DIP Adapter 2.54mm Breakout Board USB Type A Breakout Board, 4 Pins Pinboard Mini USB Breakout Board",6.29,1,114-2357769-1374625,Closed
JuliePhil,2024-08-29,B0BKTMNWFS,"Samsill Durable 3 Inch Binder, Made in the USA, D Ring Binder, Customizable Clear View Cover, Red, Holds 625 Pages",8.89,1,114-6227761-8965064,Closed
JuliePhil,2025-04-24,B074F2TF79,"Amazon Basic Care Extra Strength Pain Relief, Acetaminophen Caplets, 500 mg, Pain Reliever/Fever Reducer, 500 Count (Packaging may vary)",9.6,1,114-1711627-9797865,Closed
JuliePhil,2020-02-08,B083GDWHM4,OUWEE L14M4P23 Laptop Battery Compatible with Lenovo IdeaPad Y700-15ACZ Y700-15ISK Y700-17ISK Y700 Touch-15ISK Series Notebook L14S4P22 5B10H22086 5B10H22085 5B10H22084 14.8V 60Wh 4050mAh,58.95,1,114-7740567-4468248,Closed
JuliePhil,2024-06-12,B07PBV7D48,"Hair Catcher Shower Drain Covers Protector Silicone Bathtub Hair Stopper Easy to Install and Clean Suit for Bathroom Tub Shower and Sink, 5 Pack",6.99,1,114-1193493-1018641,Closed
JuliePhil,2021-04-26,B08QF6FPN9,DIBAOLONG Womens Yoga Shorts Loose Comfy Drawstring Lounge Bermuda Shorts with 3 Pockets Black M,18.99,1,112-0780552-3457019,Closed
JuliePhil,2021-04-26,B087CN5PQL,Womens T Shirts Short Sleeve Flowy Tops Summer Solid Color Trendy Clothes Green L,19.99,1,112-0780552-3457019,Closed
JuliePhil,2021-04-26,B091536F9C,"MOLERANI Women's Short Sleeve V-Neck Shirts Loose Casual Tee Summer Tops with Pocket (L, Black Strips)",18.99,1,112-0780552-3457019,Closed
JuliePhil,2022-04-15,B01LFSDZCU,NETGEAR Wireless Desktop Access Point (WAC104) - WiFi 5 Dual-Band AC1200 Speed | 3 x 1G Ethernet Ports | Up to 64 Devices | WPA2 Security | Desktop | MU-MIMO | Supports 3 SSIDs | 802.11ac,29.58,1,113-5364045-8804236,Closed
JuliePhil,2023-05-28,B09VSQJJ1V,"Gaoye 6 Pack Reading Glasses Blue Light Blocking for Women Men, Magnifying Readers Glass Anti UV Eyeglasses with 6 Leather Case (2.0X)",11.98,1,111-4485879-7427467,Closed
JuliePhil,2014-09-04,B00JTUULGK,"Thermos Vacuum Insulated Stainless Steel Food Container, 10-Ounce",21.5,2,114-7983778-7647426,Closed
JuliePhil,2017-11-28,B071WNTGFY,Pokémon Ultra Sun - Nintendo 3DS,33.14,1,114-6198418-7873822,Closed
JuliePhil,2017-11-28,B071JQQ9PK,Pokémon Ultra Moon - Nintendo 3DS,33.99,1,114-6198418-7873822,Closed
JuliePhil,2019-12-12,B077RWYWQV,"Water Bottle Insulated Stainless Steel Wide Mouth Vacuum Thermos, Built-in Filter, with Leak Proof Cap and Strap, Idea For Drinking At Home, Office, Gym, Cycling, Traveling, Camping (New Silver, 27oz)",18.99,1,112-7744251-3201025,Closed
JuliePhil,2018-08-15,B077SNYV2F,Trimfit Boys 100% Dinosaur Sports Camo Briefs 8-Pack Blue/Grey Multi Color XL (10-12),16.98,1,114-6915263-2349057,Closed
JuliePhil,2018-05-09,B00XH53C14,"Pioneer Balloon Company 25 Count Latex Balloon, 11"", Pearl Peach",7.64,1,114-6382247-0261853,Closed
JuliePhil,2019-11-08,B008S999JS,"Dickies Men's Original 874 Work Pant, Navy, 27W x 30L",22.99,1,111-0321086-1137809,Closed
JuliePhil,2018-12-26,B01FZ3BR5S,"PICTEK Gaming Mouse Wired [7200 DPI] [Programmable] [Breathing Light] Ergonomic Game USB Computer Mice RGB Gamer Desktop Laptop PC Gaming Mouse, 7 Buttons for Windows 7/8/10/XP Vista Linux, Black",15.99,2,111-0230918-2065028,Closed
JuliePhil,2026-02-22,B0FJLD9XH9,"LPPROTECTOR Mahjong Cards 2025, 4pcs Official Revision- Large Print, Easy-to-Read - American Mah Jongg Rule Card Set, Best Mahjong Retirement Gift for Women",21.99,1,111-9576578-5498636,Closed
JuliePhil,2024-10-16,1639730192,"A Court of Thorns and Roses Paperback Box Set (5 books) (A Court of Thorns and Roses, 9)",49.98,1,114-4262366-6327436,Closed
JuliePhil,2021-08-02,B00W1DASO2,PKCELL Rechargeable AA Batteries NiZn Double A 1.6V 2500mWh Battery- 4Count for Thermometer Cameras Power,9.9,2,113-5569099-4357016,Closed
JuliePhil,2020-11-16,B07XKVV9VG,"SpunKo Toilet Brush and Holder Set, 2 Pack WC Toilet Bowl Brush Cleaner with 304 Stainless Steel Long Handle, Toilet Scrubber Brush for Commercial Bathroom Restroom Deep Cleaning (White-2 Pack)",18.99,1,112-5744052-3815468,Closed
JuliePhil,2016-10-27,B003WXTZ2G,Soffe Men's Long Sleeve Cotton T-Shirt Black Small,9.46,1,102-8070401-7271434,Closed
JuliePhil,2016-10-27,B00SWT3VD4,Soffe Men's Cotton Long Sleeve Tee Charcoal Heather Small,8.99,1,102-8070401-7271434,Closed
JuliePhil,2016-10-27,B00MFL58SG,Soffe Men's Long Sleeve Cotton T-Shirt Cardinal Small,9.35,1,102-8070401-7271434,Closed
JuliePhil,2022-05-16,B0899PQ55S,"ejet Compatible Ink Cartridge Replacement for HP 932XL 933XL 932 933 XL for 6100 6600 6700 7110 7610 7612 Printer (2 Black 1 Cyan 1 Magenta 1 Yellow, 5-Pack)",24.77,2,112-9718969-0459452,Closed
JuliePhil,2026-02-12,B08396NTPV,"D·S 30oz Blue Tumbler Stainless Steel Double Wall Vacuum Insulated Mug with Straw and Lid, Cleaning Brush for Cold and Hot Beverages",9.99,1,113-0569539-8886602,Closed
JuliePhil,2021-11-24,B077RCJ7LL,Saxophone Player Shirt - Saxophone Heartbeat T-Shirt,18.99,1,112-5622180-0466652,Closed
JuliePhil,2024-05-09,B084SN9JWL,"SYLVANIA LED TruWave Natural Series Light Bulb, 60W Equivalent, Efficient 8W A19, Medium Base, Dimmable, 800 Lumens, 2700K, Soft White, Clear - 6 Count (Pack of 1) (40806)",17.41,1,113-5875042-7838661,Closed
JuliePhil,2024-05-09,B07HF6YDYV,"AUTOMAN-Garden-Hose-Nozzle,ABS Water Spray Nozzle with Heavy Duty 7 Adjustable Watering Patterns,Slip Resistant for Plants,Lawn,Washing Cars,Cleaning,Showering Pets & Outdoor Fun.",9.99,1,114-3996520-3363460,Closed
JuliePhil,2025-02-22,B0CRB41JC2,PATPAT Baby Toddler Girl Dresses Infant Ruffle & Short Sleeveless 2 Pack Summer Dress Casual Party Dress Gray Green 3-6 Months,14.99,1,114-4089854-5071455,Closed
JuliePhil,2020-12-02,B000OCFFMW,Fluke 115 Compact True-RMS Digital Multimeter,161.2,1,111-3931229-2233057,Closed
JuliePhil,2020-12-02,B07P8N8BW9,BOJACK 15 Type Values 600Pcs Ceramic Capacitor Assortment Kit Capacitors from 10pf to 100nF in a Box,14.99,1,111-3389007-2913044,Closed
JuliePhil,2022-03-04,B09J5K4G9J,"Miraclesuit Women's Swimwear Boa Blues Peregrina Underwire Bra Tummy Control One Piece Swimsuit, Blue, 10",188.89,1,113-7770516-1535444,Closed
JuliePhil,2023-01-14,B002N53RAA,Metolius Simulator 3D Training Board Blue/Blue Swirl One Size,99.95,1,114-6118766-8078665,Closed
JuliePhil,2018-04-20,B073V16DWX,"Bgears b-Blaster 120x38 Cooling System, Black",14.39,1,113-9246370-8883436,Closed
JuliePhil,2018-04-20,B076H3HYX8,"120mm Fan,Zhanye Muffin 1238 AC 120V Computer Axial Cooling Fan, High Speed Exhaust with Metal Net and 4-feet Power Cord",13.88,1,113-9246370-8883436,Closed
JuliePhil,2011-08-09,B00266Y8HM,Blue Angel Wooden Boomerangs - for Kids 8-18!,19.95,1,002-8171034-6757848,Closed
JuliePhil,2011-08-09,B002PMV9FG,Harry Potter and the Half-Blood Prince (Widescreen Edition),7.5,1,002-8171034-6757848,Closed
JuliePhil,2014-01-04,B00EJOCB4G,LEGO Minecraft The Nether 21106,47.93,1,114-2221694-7421066,Closed
JuliePhil,2024-06-11,B08P4ZZTNG,"Urbanstrive 304 Stainless Steel Bathroom Toothbrush Holder Toothpaste Holder Stand Bathroom Accessories Organizer (Black, Small)",6.98,1,114-4579391-6335457,Closed
JuliePhil,2014-11-29,B0060AU5MW,BlueRigger High Speed Micro HDMI to HDMI cable with Ethernet (6 Feet),6.99,1,115-7602156-5728261,Closed
JuliePhil,2014-11-29,B00AWN86II,"4X Black 3ft 1M Colorful Micro USB Sync Data Charger Cable Cord for SamsungÂ©Galaxy S2 S3 i9100 i9300 S5830 (Hot Pink, Orange, Green, Sky Blue)",5.85,1,115-7602156-5728261,Closed
JuliePhil,2019-10-28,B07T3BZ4M6,"Linkidea Toothbrush Holder, Stainless Steel Multifunctional 1+2 Slot Toothbrush Holder Wall Mounted for Bathroom Shower, Wall Toothbrush Holder Stand for Electronic Toothbrush, Toothpaste, Razor",6.99,1,114-6364478-0553003,Closed
JuliePhil,2019-10-28,B001CDEUBO,"BIC Xtra-Precision Mechanical Pencil, Metallic Barrel, Fine Point (0.5mm), 24-Count",5.9,1,114-6364478-0553003,Closed
JuliePhil,2022-09-25,B00AINMFAC,"Nizoral Anti-Dandruff Shampoo, Basic, Fresh, 7 Fl Oz",15.47,1,111-4468992-3216258,Closed
JuliePhil,2020-12-20,B0746CGRDM,"Ann Clark Cookie Cutters 5-Piece Christmas and Holiday Cookie Cutter Set with Recipe Booklet, Snowflake, Star, Christmas Tree, Gingerbread Man and Angel",12.99,1,112-0242165-4796224,Closed
JuliePhil,2023-11-20,B0743JL719,"Tommy Hilfiger Men's Leather Wallet - Thin Sleek Casual Bifold with 6 Credit Card Pockets and Removable ID Window, Burgundy",21.24,1,111-0446437-0289815,Closed
JuliePhil,2023-11-20,B00FX4VAES,"Oxford Ruled Index Cards, 3"" x 5"", White, Lined Index Flashcards, 300 per Pack (10022)",5,1,112-6312833-1034656,Closed
JuliePhil,2023-11-20,B09CLKG9F7,"ASICS Men's Gel-Cumulus 24 Running Shoes, 9, Black/Hazard Green",69,1,112-6312833-1034656,Closed
JuliePhil,2020-01-26,B013CHN0GI,PRO-SYS® Kids Bubblegum Fluoride Toothpaste Toothgel - ADA Accepted (3 Pack),9.99,1,112-8788812-0667449,Closed
JuliePhil,2017-11-27,B073X8N1YW,Oculus Rift + Touch Virtual Reality System,349,1,112-7002019-7412236,Closed
JuliePhil,2023-01-01,B00XNOOJ9I,"ICEPURE 5231JA2006A Replacement for LG LT600P, KENMORE 9990, 5231JA2006B, KENMORECLEAR 46-9990, 5231JA2006A-S, WFC2001, LSC27931ST, LFX25960ST, FML-2,RWF1000A Refrigerator Water Filter 3PACK",27.99,1,114-8420831-8778626,Closed
JuliePhil,2023-01-01,B08KSXQNGV,"BoostArea Floor Lamp, Standing Lamp, 20W 2000LM LED Torchiere Floor Lamp, Stepless Dimmable, Touch Control, 3000K Daylight, 50000hrs Lifespan, Floor Lamps for Living Room, Standing Lamps for Bedroom",54.99,1,114-8420831-8778626,Closed
JuliePhil,2022-12-31,B07Y4YQY6K,"ANNE PRO 2, 60% Wired/Wireless Mechanical Keyboard (Kailh Box Brown Switch/Black Case) - Full Keys Programmable - True RGB Backlit - Tap Arrow Keys - Double Shot PBT Keycaps - NKRO - 1900mAh Battery",89,1,114-0987952-7351429,Closed
JuliePhil,2016-12-19,B00ANKD7V6,Puzzle Sort and Go Jigsaw Puzzle Accessory,10.47,1,102-0773469-4286614,Closed
JuliePhil,2013-10-23,B00ANE9IIS,Neff Daily Men's Beanie Sports Hat - Dark Teal / One Size,16,1,108-4401955-0316260,Closed
JuliePhil,2020-12-07,B08BPG8YR7,GLOBAL Men's 100% Cotton Pajama Sets Button-Down PJs Elastic Waistband Sleepwear Top&Bottoms Nightwear S-XXL,29.99,1,112-8245801-1969862,Closed
JuliePhil,2020-12-07,B07TB2X32X,"ODODOS Women's High Waisted Pattern Capri Leggings, Yoga Workout Yoga Capris, SketchedChevron, Medium",18.98,1,112-8245801-1969862,Closed
JuliePhil,2020-12-07,B08BCH7PYG,"Gayhay High Waist Yoga Pants with Pockets for Women - Tummy Control Workout Running 4 Way Stretch Yoga Leggings (Capri Rose Pink, Medium)",14.99,1,112-8245801-1969862,Closed
JuliePhil,2020-12-07,B08BPCCQ2S,GLOBAL Men's 100% Cotton Pajama Sets Button-Down PJs Elastic Waistband Sleepwear Top&Bottoms Nightwear S-XXL,29.99,1,112-8245801-1969862,Closed
JuliePhil,2023-06-22,B0009X29WK,"Dr. Elsey's Premium Clumping Cat Litter - Ultra - 99.9% Dust-Free, Low Tracking, Hard Clumping, Superior Odor Control, Unscented & Natural Ingredients",20.55,1,111-0254491-3245831,Closed
JuliePhil,2025-04-30,B0CRDGRV4S,"JCHL Recovery Tow Strap with Reinforced Loops 2inx20ft Heavy Duty 24,000lb Break Strength Vehicle Recovery Rope Use for Emergency Towing Rope, Tree Saver, Winch Extension, Triple Reinforced Loops",13.59,1,113-3340400-3700247,Closed
JuliePhil,2025-04-30,B0CBJZNDN4,"WEGOUP 900 Pcs Stainless Steel Flat Washers for Screws, 304 Stainless Steel, Assorted Sizes (M2 M2.5 M3 M4 M5 M6 M8 M10 M12) for Industrial Use, Washers for Bolts",6.99,1,113-1153776-2253032,Closed
JuliePhil,2016-11-23,B0035GT90I,Legere BBCB300 Bb Contrabass Clarinet Standard Cut No. 3 Reed,21.42,1,102-7645755-8392263,Closed
JuliePhil,2016-11-23,0545795664,Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,7.19,1,116-8807441-9846635,Closed
JuliePhil,2024-07-05,B0BDY48LGT,GleeFull Over 30 Hormone Support - Menopause Supplements for Women - Hormone Balance for Women - Hot Flash Relief - Menopause Support,49,1,114-8683851-9838661,Closed
JuliePhil,2005-12-08,B00000ISVE,Herd Your Horses Board Game,19.99,1,102-4383325-3044960,Closed
JuliePhil,2019-05-14,B00EUB7C8I,Tripp Lite 6 Outlet Surge Protector Power Strip Clamp Mount 6ft Cord 2100 Joules Dual USB & INSURANCE (TLP606DMUSB),27.1,1,114-4954110-6616251,Closed
JuliePhil,2020-12-12,B07CMN7DCX,Apple Lightning to USB-C Cable (1 m),19,1,113-5038305-1634628,Closed
JuliePhil,2020-12-09,B07H9C13HH,"KITTYROO Cat Hoodie, The Original AS SEEN ON TV Kitty Carrying Sweatshirt, with Super Soft Kangaroo Pet Pouch (Small) Grey",31.99,1,112-2233138-8175448,Closed
JuliePhil,2025-05-02,B0BG6BHP1H,"Hallmark Blank Cards Assortment, Painted Flowers (48 Cards with Envelopes)",9.9,1,113-8621251-3465024,Closed
JuliePhil,2025-05-02,B071DDDCTJ,"3M Littmann Classic III Monitoring Stethoscope, 5870, More Than 2X as Loud, Weighs Less",118.16,1,113-0063414-8729044,Closed
JuliePhil,2025-05-02,B072MQ5BRX,"Amazon Fresh, Colombia Ground Coffee, Medium Roast, 32 Oz",11.47,1,113-0063414-8729044,Closed
JuliePhil,2025-12-06,B06W2HJN5G,The Playing Card Frame - 25 Deck Holder Display Case Frame Wall Mount (Black Finish),59.95,1,114-6518203-1476223,Closed
JuliePhil,2015-02-23,B0014X96YS,Waste King Legend Series L-111 1/3 HP Continuous Feed Operation Garbage Disposer,50.56,1,114-9612685-7741032,Closed
JuliePhil,2015-02-23,B00JPVPN20,"Felt Pads - 38 Pack Various Sizes, Self Stick Heavy Duty Chair Floor Protector, Chair Glides For Furniture, Bar Stools, Lamps, TV's - Protective Pads - ONLY Lifetime Guarantee On Our Chair Felt Pads &",11.99,2,114-1214972-4856243,Closed
JuliePhil,2021-11-18,B089LGDHGT,"30 Pack Ceiling Hooks, 2 Inch Vinyl Coated Screw-in Hooks Hanging Plants & Flower Baskets, Multi-Function Wall Hooks Garage Hooks Cup Hooks for Indoors Outdoors - White",9.99,1,113-2649709-3972223,Closed
JuliePhil,2022-10-09,B078YQW3RN,"Manicure Set Nail Clippers Pedicure Kit -18 Pieces Stainless Steel Manicure Kit, Professional Grooming Kits, Nail Care Tools with Luxurious Travel Case",9.99,1,111-3411750-8500233,Closed
JuliePhil,2020-09-09,B074J7MSRD,"Magiczone Nylon Waterproof Professional Salon Cape with Snap Closure Hair Salon Cutting Cape Barber Hairdressing Cape - 59"" x 51"", Pack of 1",12.95,1,112-9601743-6573028,Closed
JuliePhil,2021-02-15,B00FRICKUS,"Carlisle CT141824 Café Standard Cafeteria / Fast Food Tray, 14"" x 18"", Orange",3.99,1,111-0403051-9933027,Closed
JuliePhil,2016-05-12,B00004SQLJ,"Master Lock 1500T Combination-Alike Locks, 2-Pack",6.94,1,102-2765342-7873055,Closed
JuliePhil,2019-12-19,B000GSLKIW,Neiko 01407A Electronic Digital Caliper Stainless Steel Body with Large LCD Screen | 0 - 6 Inches | Inch/Fractions/Millimeter Conversion,22.43,1,114-6771635-4140205,Closed
JuliePhil,2012-11-03,1595829415,"Avatar: The Last Airbender - The Promise, Part 3",6.27,1,106-0289819-8795464,Closed
JuliePhil,2011-06-24,B003KZOXZ0,FIFA Soccer 11,54.52,1,102-0988641-8329001,Closed
JuliePhil,2021-11-17,B08XQY85XL,"Amazon Essentials Women's Cotton Modal Long Sleeve Shirt Full Length Pant Pajama Set, Black, Medium",27.4,1,112-9129627-0720225,Closed
JuliePhil,2025-12-14,B0C364BBHF,"Abducktion - A weirdly Strategic Duck Kidnapping Game, 15-Minutes of Light Strategy of Ducks, a UFO, and Mind-Bending, Shape-Finding Logic!",34.99,1,112-5133529-8825840,Closed
JuliePhil,2025-12-14,B0BKTMPNFF,Inspiration Play Adult Party Board Game Ruin IT Hilariously Funny Game for Ages 18 +,19.93,1,112-5133529-8825840,Closed
JuliePhil,2024-07-27,B07CTXRKH8,"Cool Coolers by Fit & Fresh 4 Pack XL Slim Ice Packs, Quick Freeze Space Saving Reusable Ice Packs for Lunch Boxes or Coolers, Blue, 239ICE, 4 count (Pack of 1)",9.59,1,113-1862882-9289013,Closed
JuliePhil,2007-10-10,0143038419,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",8.99,1,105-7910109-5017043,Closed
JuliePhil,2007-10-10,B000I1FB64,Valeo HW2 2-Pound Neoprene Hand Weights,7.99,1,105-7910109-5017043,Closed
JuliePhil,2007-10-10,B000I1BR6M,Valeo HW3 3-Pound Neoprene Hand Weights,10.39,1,105-7910109-5017043,Closed
JuliePhil,2017-01-04,B0153NEBPI,"The Original 3/4"" KANGAROO (TM) Non-Slip Anti-Fatigue Comfort Mat, Ergonomically Engineered, Non-Toxic, Waterproof, 32x20 inches (Brown)",39.99,1,116-8328672-0748249,Closed
JuliePhil,2017-01-04,B000BPLNXC,"Hopkins 532 Mallory 26"" Snow Brush with Foam Grip (Colors may vary)",9.35,1,102-1091248-5186640,Closed
JuliePhil,2023-05-03,1423444256,Rubank Intermediate Method for Bass/Tuba (Rubank Educational Library),7.99,1,111-6070249-0717861,Closed
JuliePhil,2025-10-29,B0CSYRZMH5,"Uhale 10.1inch Digital Picture Frame WiFi Smart Touch Screen Digital Photo Frame 1280 * 800 IPS HD Display Screen Electronic Photo Frame 16GB Storage, Send Photos and Videos Instantly with Uhale",26.99,1,113-8566068-2372250,Closed
JuliePhil,2018-06-28,B000FLZE7I,"Bankers Box Stor/File Storage Box with Lift-Off Lid, Letter/Legal, 12 x 10 x 15 Inches, White, 12 Pack (00703)",25.96,1,112-6468843-6184260,Closed
JuliePhil,2023-08-10,B000638D32,"Victorinox Fibrox Pro Chef's Knife, 8-Inch",43.68,1,112-6655725-3106648,Closed
JuliePhil,2004-11-02,0618374086,The Gourmet Cookbook : More than 1000 recipes,25.2,1,103-1825483-7543003,Closed
JuliePhil,2004-11-02,0066620996,Good to Great: Why Some Companies Make the Leap... and Others Don't,27.5,1,103-1825483-7543003,Closed
JuliePhil,2004-11-02,1400042135,The Love Wife,16.97,1,103-1825483-7543003,Closed
JuliePhil,2004-11-02,1587710161,Passporter's Field Guide to the Disney Cruise Line and Its Ports of Call: The Take-Along Travel Guide and Planner (Passporter Field Guide to the Disne,13.27,1,103-1825483-7543003,Closed
JuliePhil,2011-12-10,B005VGQV4M,"ISOTONERÂ® Women's smarTouch Stretch Gloves - Fleece Lined. (XS/S, Black)",32,1,102-8083107-5780260,Closed
JuliePhil,2021-11-02,B07CXF452P,"USX MOUNT Full Motion TV Wall Mount for Most 47-84 inch Flat Screen/LED/4K TVs, TV Mount Bracket Dual Swivel Articulating Tilt 6 Arms, Max VESA 600x400mm, Holds up to 132lbs, Up to 16"" Wood Stud",49.69,1,113-0293167-4397068,Closed
JuliePhil,2018-09-23,B005DNOQ3G,"Wrights BDX230-008.45 Bondex Iron-On Patches 5""X7"" 2/Pkg-Light Grey",3.5,1,112-0809738-1649005,Closed
JuliePhil,2024-11-04,B0D3FGZW4T,Ravensburger Oh My Pigeons! Funny Family Party Game for Ages 8 and Up | Amazon Exclusive,19.1,1,114-0601742-8641866,Closed
JuliePhil,2020-04-09,B00TJ10FH4,"Armour Star Corned Beef Hash, 14 oz. (Pack of 12)",34.26,1,112-2953144-8173813,Closed
JuliePhil,2015-10-12,B00EEJW31M,"Feit Electric Conserv-energy 100w Equivalent CFL 23-watt Light Bulbs, 6-pack",10.97,1,106-7151251-8345006,Closed
JuliePhil,2017-12-17,B002PDOLSM,"adidas Performance Men's adissage SC Sandal,Black/White/Black,6 M US",27.99,1,114-0752525-7702637,Closed
JuliePhil,2018-11-01,B00AWHFPBU,"Eos Lip Balm Smooth Sphere, Strawberry Sorbet - 0.25 Oz",3.75,1,112-2603342-7947455,Closed
JuliePhil,2025-09-20,B005MTSTS4,"Bemis 1500EC 390 Lift-Off Wood Elongated Toilet Seat, Cotton White (Pack of 1)",18.56,2,114-0798842-3034659,Closed
JuliePhil,2019-06-12,B00DD62R40,Spigen Slim Armor iPhone 5S /SE/5 Case with Advanced Drop Protection and Dual Layer Design for iPhone 5S / iPhone SE /iPhone 5 - Metal Slate,13.99,1,112-6009373-9658635,Closed
JuliePhil,2019-06-12,B00A3HE3D0,"Levi's Men's 514 Straight Fit Pant, Chinchilla - Soft Washed Twill, 27W x 30L",41.65,1,113-0591915-0433022,Closed
